review_id,store_id,review_raw,timestamp_raw,store_label,review_text,review_date,split
1780196625-237,Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2025-10-08,0,desain bodi aluminium kamera belakang 13mp dengan lampu kilat kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3 kapasitas baterai 3360mah,2025-10-08 00:00:00,train
1780196625-339,Panda_Vivo Y71,sesuai,2025-10-08,0,sesuai,2025-10-08 00:00:00,train
1780196625-10,Panda_Vivo Y71,paket aman. hanya saja baru pakai sehari udah bootlop recovery. diflash sinyal hilang. tapi nggak masalah buat eksperimen.,2025-10-09,0,paket aman hanya saja baru pakai sehari udah bootlop recovery diflash sinyal hilang tapi nggak masalah buat eksperimen,2025-10-09 00:00:00,train
1780196625-113,Panda_Vivo Y71,"Pelindung kaca Baru, segel, dan bergaransi, Gorilla Glass 3, Baru, segel, dan bergaransi,",2025-10-09,0,pelindung kaca baru segel dan bergaransi gorilla glass 3 baru segel dan bergaransi,2025-10-09 00:00:00,train
1780196625-308,Panda_Vivo Y71,saya pesan warna hitam yg d kirim gold,2025-10-09,0,saya pesan warna hitam yang d kirim gold,2025-10-09 00:00:00,train
1780196625-332,Panda_Vivo Y71,asli hp nya makasih,2025-10-09,0,asli handphone nya makasih,2025-10-09 00:00:00,train
1780196625-174,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, cuma warna tdk sesuai dengan pesanan,  smg awet,pengiriman cpt, sayang produk tidak berfungsi sprt pada umumnya,  KECEWA",2025-10-10,0,baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat cuma warna tdk sesuai dengan pesanan smg awet pengiriman cpt sayang produk tidak berfungsi sprt pada umumnya kecewa,2025-10-10 00:00:00,train
1780196625-8,Panda_Vivo Y71,"Alhamdulillah barang sesuai pesanan tokonya amanah hp baru segel. datang sore langsung dices, semoga aja awet terimakasih kak...Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh,",2025-10-11,0,alhamdulillah barang sesuai pesanan tokonya amanah handphone baru segel datang sore langsung dices semoga aja awet terima kasih kak baru segel dan bergaransi kapasitas baterai 3360mah,2025-10-11 00:00:00,train
1780196625-83,Panda_Vivo Y71,"pembelian ke 2, ga di sangka pemakaian uda bbrp hari batre uda lemah, uda 2 hari ini ga bs lepas dari casan. sll di cas dl klo mau di pakai. kecewa bgt. Stak bgt batre klo uda 88% lngsng mati🤦🏽‍♀️, pdhl awal nya baik2 aja.",2025-10-11,0,pembelian ke 2 tidak di sangka pemakaian uda bbrp hari batre uda lemah uda 2 hari ini tidak bs lepas dari casan sll di cas dl kalau mau di pakai kecewa banget stak banget batre kalau uda 88 lngsng mati pdhl awal nya baik2 aja,2025-10-11 00:00:00,train
1780196625-131,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, terima kasih",2025-10-11,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 terima kasih,2025-10-11 00:00:00,train
1780196625-144,Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-10-11,0,desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-10-11 00:00:00,train
1780196625-194,Panda_Vivo Y71,"Alhamdulillah masih di segel josssss
tokonya amanah jg di ragukan",2025-10-11,0,alhamdulillah masih di segel josssss tokonya amanah jg di ragukan,2025-10-11 00:00:00,train
1780196625-318,Panda_Vivo Y71,barang bagus sesuai yg di foto,2025-10-11,0,barang bagus sesuai yang di foto,2025-10-11 00:00:00,train
1780196625-359,Panda_Vivo Y71,"barang bagus, mulus tp ram ya nipu 
kata ya ram 8/6 lahh yg datang ram 4 wkwkwkkw
mlz order lagi. kecewa aja knp ga ap ad 😏yaaa,,,",2025-10-11,0,barang bagus mulus tapi ram ya nipu kata ya ram 8 6 lahh yang datang ram 4 wkwkwkkw mlz order lagi kecewa aja knp tidak ap ad yaaa,2025-10-11 00:00:00,train
1780196625-319,Panda_Vivo Y71,hp nya bagus nggak ad kendala,2025-10-12,0,handphone nya bagus nggak ad kendala,2025-10-12 00:00:00,train
1780196625-9,Panda_Vivo Y71,untuk sekarang udah 2hari Alhamdulillah bagussss batrei ya juga kuat mudahan mudahan bisa awet tokonya juga amanah kulirya juga amanah baik terimakasih banyak lazada sukses selalu pokoknya puassss jangan ragu bagus harga murah tapi gak murahan,2025-10-13,0,untuk sekarang udah 2hari alhamdulillah bagussss batrei ya juga kuat mudahan mudahan bisa awet tokonya juga amanah kulirya juga amanah baik terima kasih banyak lazada sukses selalu pokoknya puassss jangan ragu bagus harga murah tapi gak murahan,2025-10-13 00:00:00,train
1780196625-93,Panda_Vivo Y71,"Baru, segel, dan bergaransi, toko yg amanah... Alhamdulillah berfungsi dengan baik. sukses trus buat toko nya...mudah mudahan awet dan bermanfaat.",2025-10-13,0,baru segel dan bergaransi toko yang amanah alhamdulillah berfungsi dengan baik sukses trus buat toko nya mudah mudahan awet dan bermanfaat,2025-10-13 00:00:00,train
1780196625-152,Panda_Vivo Y71,hp nya bagus amanah penjualan nya semoga lancar trus,2025-10-13,0,handphone nya bagus amanah penjualan nya semoga lancar trus,2025-10-13 00:00:00,train
1780196625-233,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,  Barang terkirim masih baru , kemasan segel & bergaransi, toko amanah,  barang yg saya pesan benar-benar  sesuai pesanan,    Hp di  coba  berfungsi dgn baik,  .untuk aplikasi WA  hrs  download dulu  ya. Terimakasih",2025-10-13,0,kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3 barang terkirim masih baru kemasan segel bergaransi toko amanah barang yang saya pesan benar benar sesuai pesanan handphone di coba berfungsi dengan baik untuk aplikasi wa hrs download dulu ya terima kasih,2025-10-13 00:00:00,train
1780196625-258,Panda_Vivo Y71,"Baru, segel, dan beKapasitas baterai 3360mAh, rgaransi, Kapasitas baterai 3360mAh,",2025-10-13,0,baru segel dan bekapasitas baterai 3360mah rgaransi kapasitas baterai 3360mah,2025-10-13 00:00:00,train
1780196625-272,Panda_Vivo Y71,"Baru, segel, dan bergaransi, mantap harga terjangkau,, hp normal digunakan",2025-10-13,0,baru segel dan bergaransi mantap harga terjangkau handphone normal digunakan,2025-10-13 00:00:00,train
1780196625-246,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2025-10-14,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 kapasitas baterai 3360mah,2025-10-14 00:00:00,train
1780196625-145,Panda_Vivo Y71,"semua dalam keadaan bagus speaker, kamera oke moga aja awet",2025-10-15,0,semua dalam keadaan bagus speaker kamera oke moga aja awet,2025-10-15 00:00:00,train
1780196625-292,Panda_Vivo Y71,mesti baru kasih ulasan baru sempet mantaplah hp ya josss,2025-10-15,0,mesti baru kasih ulasan baru sempet mantaplah handphone ya josss,2025-10-15 00:00:00,train
1780196625-364,Panda_Vivo Y71,belum bisa digunakan tidak ada sinyal kartu SIM. cuman bisa pakai wifi,2025-10-15,0,belum bisa digunakan tidak ada sinyal kartu sim cuman bisa pakai wifi,2025-10-15 00:00:00,train
1780196625-91,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, namun silikon plindungnya kekedean GK cocok",2025-10-16,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 namun silikon plindungnya kekedean tidak cocok,2025-10-16 00:00:00,train
1780196625-92,Panda_Vivo Y71,"26 10 2025 menyatakan asli 
HP masih segelBaru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat,",2025-10-16,0,26 10 2025 menyatakan asli handphone masih segelbaru segel dan bergaransi pelindung kaca gorilla glass 3 kamera belakang 13mp dengan lampu kilat,2025-10-16 00:00:00,train
1780196625-101,Panda_Vivo Y71,"barang sudah sampai cepet banget mudah mudahan pas dipakai gak bermasalah dan awet, terimakasih ka",2025-10-16,0,barang sudah sampai cepet banget mudah mudahan pas dipakai gak bermasalah dan awet terima kasih ka,2025-10-16 00:00:00,train
1780196625-130,Panda_Vivo Y71,"bagus.. normal mantab lah pokok nya..
seller top.. 
keri keri keri.. 😂😂😂",2025-10-16,0,bagus normal mantab lah pokok nya penjual top keri keri keri,2025-10-16 00:00:00,train
1780196625-316,Panda_Vivo Y71,"tidak sesuai pesanan tp okelah,y55 nya",2025-10-16,0,tidak sesuai pesanan tapi okelah y55 nya,2025-10-16 00:00:00,train
1780196625-321,Panda_Vivo Y71,"bagus
sesuai
penjual amanah",2025-10-16,0,bagus sesuai penjual amanah,2025-10-16 00:00:00,train
1780196625-338,Panda_Vivo Y71,lumayan bagus,2025-10-16,0,lumayan bagus,2025-10-16 00:00:00,train
1780196625-90,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh,",2025-10-17,0,pelindung kaca gorilla glass 3 baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah,2025-10-17 00:00:00,train
1780196625-123,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, Kapasitas baterai 3360mAh,",2025-10-17,0,baru segel dan bergaransi desain bodi aluminium kapasitas baterai 3360mah,2025-10-17 00:00:00,train
1780196625-231,Panda_Vivo Y71,"barangnya oke banget, baru pokoknya mantap, terima kasih resseler, kurir dan lazada sukses selalu..",2025-10-17,0,barangnya oke banget baru pokoknya mantap terima kasih resseler kurir dan lazada sukses selalu,2025-10-17 00:00:00,train
1780196625-232,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, mntaaap barang orizinal...toko amanh kulir baik udh lngganan..barang istimewa .batrr awett.fengan pemakean wajarr...dippp pokoknya",2025-10-17,0,baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat mntaaap barang orizinal toko amanh kulir baik udh lngganan barang istimewa batrr awett fengan pemakean wajarr dippp pokoknya,2025-10-17 00:00:00,train
1780196625-328,Panda_Vivo Y71,sangat kecewa ram palsu,2025-10-17,0,sangat kecewa ram palsu,2025-10-17 00:00:00,train
1780196625-135,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi,",2025-10-18,0,kapasitas baterai 3360mah baru segel dan bergaransi,2025-10-18 00:00:00,train
1780196625-279,Panda_Vivo Y71,"MANTABB....SANGAT BAGUS, SANGAT MURAH,

TRIMAKASIH SELER...",2025-10-18,0,mantabb sangat bagus sangat murah trimakasih penjual,2025-10-18 00:00:00,train
1780196625-313,Panda_Vivo Y71,"ok hp beneran yg datang 
smoga awet",2025-10-18,0,ok handphone beneran yang datang smoga awet,2025-10-18 00:00:00,train
1780196625-227,Panda_Vivo Y71,"Alhamdulillah hp'y sudah mndarat dg slamat dan seller'y amanah semoga berkah, hp'y cantik 😍😍, putra kcil q pasti suka hadiah ini, semoga berguna untuk bljar nanti, kurir'y jg baik",2025-10-20,0,alhamdulillah handphone y sudah mndarat dg slamat dan penjual y amanah semoga berkah handphone y cantik putra kcil q pasti suka hadiah ini semoga berguna untuk bljar nanti kurir y jg baik,2025-10-20 00:00:00,train
1780196625-297,Panda_Vivo Y71,"Baru, segel, dan bergaransi,
mo beli lagi",2025-10-20,0,baru segel dan bergaransi mo beli lagi,2025-10-20 00:00:00,train
1780196625-7,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, 
terimakasih tokonya sudah amanah banget 
terimakasih Lazada 
terimakasih Abang kurirnya ramahKapasitas baterai 3360mAh,",2025-10-21,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi terima kasih tokonya sudah amanah banget terima kasih lazada terima kasih abang kurirnya ramahkapasitas baterai 3360mah,2025-10-21 00:00:00,train
1780196625-228,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-10-23,0,kapasitas baterai 3360mah baru segel dan bergaransi desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-10-23 00:00:00,train
1780196625-314,Panda_Vivo Y71,hpnya tidak bisa buka YouTube,2025-10-23,0,hpnya tidak bisa buka youtube,2025-10-23 00:00:00,train
1780196625-88,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Baru, segel, dan bergaransi,",2025-10-24,0,kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3 desain bodi aluminium baru segel dan bergaransi,2025-10-24 00:00:00,train
1780196625-224,Panda_Vivo Y71,"jangan ragu pilih prodak ini,,brang murah tapi bikan murahanKamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi,",2025-10-25,0,jangan ragu pilih prodak ini brang murah tapi bikan murahankamera belakang 13mp dengan lampu kilat baru segel dan bergaransi,2025-10-25 00:00:00,train
1780196625-275,Panda_Vivo Y71,"Baru, segel, dan bergaransi, HP y cepat panas itu saja kendalanya",2025-10-25,0,baru segel dan bergaransi handphone y cepat panas itu saja kendalanya,2025-10-25 00:00:00,train
1780196625-293,Panda_Vivo Y71,"sedikit kecewa karna barang tidak sesuai,,",2025-10-25,0,sedikit kecewa karna barang tidak sesuai,2025-10-25 00:00:00,train
1780196625-340,Panda_Vivo Y71,"HPnya... bagus... Cuman batrenya droup,dan harus diganti... semoga kedepanya lebih baik. 
Trimakasih Lazada",2025-10-26,0,hpnya bagus cuman batrenya droup dan harus diganti semoga kedepanya lebih baik trimakasih lazada,2025-10-26 00:00:00,train
1780196625-374,Panda_Vivo Y71,sekarang pengiriman jelek,2025-10-26,0,sekarang pengiriman jelek,2025-10-26 00:00:00,train
1780196625-85,Panda_Vivo Y71,pesanan sudah saya terima kondisi baik aman tapi sayang saya pesan vivo71 yang datang vivo 55ga sesuai dengan pesan padahal klo ga ada barangnya jangan  kirim atau ada pemberitauan barqng tidak ada kan lebih baik,2025-10-27,0,pesanan sudah saya terima kondisi baik aman tapi sayang saya pesan vivo71 yang datang vivo 55ga sesuai dengan pesan padahal kalau tidak ada barangnya jangan kirim atau ada pemberitauan barqng tidak ada kan lebih baik,2025-10-27 00:00:00,train
1780196625-104,Panda_Vivo Y71,"dari dusbuknya sih baru, tapi hpnya second .
sudah order kesekian kalinya tambah parah",2025-10-27,0,dari dusbuknya sih baru tapi hpnya second sudah order kesekian kalinya tambah parah,2025-10-27 00:00:00,train
1780196625-5,Panda_Vivo Y71,alhamdulillah barang nya udah sampai Reselles nya amanah banget kurir nya ramah terima kasih lazada Reselles dan mas kurir,2025-10-28,0,alhamdulillah barang nya udah sampai reselles nya amanah banget kurir nya ramah terima kasih lazada reselles dan mas kurir,2025-10-28 00:00:00,train
1780196625-276,Panda_Vivo Y71,"kualitasya bagus sesuai harapan🥰🥰🥰🥰😔
pegirmanya juga cepet",2025-10-28,0,kualitasya bagus sesuai harapan pegirmanya juga cepet,2025-10-28 00:00:00,train
1780196625-108,Panda_Vivo Y71,"barang datang dengan baik,respon penjual oc, semoga hppnya awet bisa buat langganan",2025-10-29,0,barang datang dengan baik respon penjual oc semoga hppnya awet bisa buat langganan,2025-10-29 00:00:00,train
1780196625-261,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi,",2025-10-29,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi,2025-10-29 00:00:00,train
1780196625-6,Panda_Vivo Y71,Durability:,2025-10-30,0,durability,2025-10-30 00:00:00,train
1780196625-84,Panda_Vivo Y71,"alhamdulilah,pesanan sudah datang,dan sesuai sama yg di pesan,terimakasih,untuk semuanya
tokonya amanah,dan selernya",2025-10-30,0,alhamdulilah pesanan sudah datang dan sesuai sama yang di pesan terima kasih untuk semuanya tokonya amanah dan selernya,2025-10-30 00:00:00,train
1780196625-285,Panda_Vivo Y71,pesanan sudah sampai kondisi segel semoga sesuai ramnya,2025-10-30,0,pesanan sudah sampai kondisi segel semoga sesuai ramnya,2025-10-30 00:00:00,train
1780196625-284,Panda_Vivo Y71,"Baru, segel, Kapasitas baterai 3360mAh, dan bergaransi,",2025-10-31,0,baru segel kapasitas baterai 3360mah dan bergaransi,2025-10-31 00:00:00,train
1780196625-155,Panda_Vivo Y71,belum dicoba..kok restart terus ya,2025-11-01,0,belum dicoba kok restart terus ya,2025-11-01 00:00:00,train
1780196625-221,Panda_Vivo Y71,"Desain bodi aluminium, Pelindung kaca Gorilla Glass 3, top markotop lah njos gandos pokokee.. 
👍👍👍👍👍",2025-11-01,0,desain bodi aluminium pelindung kaca gorilla glass 3 top markotop lah njos gandos pokokee,2025-11-01 00:00:00,train
1780196625-331,Panda_Vivo Y71,mantaaaafffff,2025-11-01,0,mantaaaafffff,2025-11-01 00:00:00,train
1780196625-220,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,",2025-11-02,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi pelindung kaca gorilla glass 3,2025-11-02 00:00:00,train
1780196625-291,Panda_Vivo Y71,sesuai dengan gambar semoga awet selalu,2025-11-02,0,sesuai dengan gambar semoga awet selalu,2025-11-02 00:00:00,train
1780196625-373,Panda_Vivo Y71,hp second kirain baru,2025-11-02,0,handphone second kirain baru,2025-11-02 00:00:00,train
1780196625-222,Panda_Vivo Y71,Alhamdulillah paket sudah sampai kemaren sore . sesuai gambar dan sesuai pesanan . toko nya amanah .neks order lagi,2025-11-05,0,alhamdulillah paket sudah sampai kemaren sore sesuai gambar dan sesuai pesanan toko nya amanah neks order lagi,2025-11-05 00:00:00,train
1780196625-377,Panda_Vivo Y71,minus ga bisa wa,2025-11-06,0,minus tidak bisa wa,2025-11-06 00:00:00,train
1780196625-78,Panda_Vivo Y71,"Alhamdulillah paket datang dengan selamat,ini pesenan ke 2kalinya, tokonya amanah banget 
sukses terus buat toko ini , terimakasih",2025-11-08,0,alhamdulillah paket datang dengan selamat ini pesenan ke 2kalinya tokonya amanah banget sukses terus buat toko ini terima kasih,2025-11-08 00:00:00,train
1780196625-4,Panda_Vivo Y71,"Alhamdulillah barang pesanan sudah di terima, real pict,Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat,dapat harga murah tai barang bagus,yang lain jangan ragu beli di toko ini. hatur nuhun seler, tks kang kurir, tks lazada.",2025-11-10,0,alhamdulillah barang pesanan sudah di terima real pict baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat dapat harga murah tai barang bagus yang lain jangan ragu beli di toko ini hatur nuhun penjual terima kasih kang kurir terima kasih lazada,2025-11-10 00:00:00,train
1780196625-369,Panda_Vivo Y71,sudah sampai ram 4 bukan 6 sistem jadul,2025-11-10,0,sudah sampai ram 4 bukan 6 sistem jadul,2025-11-10 00:00:00,train
1780196625-266,Panda_Vivo Y71,"barang udah saya trmsk dengan aman, semoga awet, trmksh, 👍👍",2025-11-11,0,barang udah saya trmsk dengan aman semoga awet trmksh,2025-11-11 00:00:00,train
1780196625-106,Panda_Vivo Y71,"terimakasih paket datang dengan selamat 
semuanya bagus 
terimakasih",2025-11-12,0,terima kasih paket datang dengan selamat semuanya bagus terima kasih,2025-11-12 00:00:00,train
1780196625-147,Panda_Vivo Y71,hp y ok . ga kecewa blnja di toko ini. trmksih,2025-11-13,0,handphone y ok tidak kecewa blnja di toko ini trmksih,2025-11-13 00:00:00,train
1780196625-226,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-11-13,0,pelindung kaca gorilla glass 3 desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-11-13 00:00:00,train
1780196625-296,Panda_Vivo Y71,pengiriman cepat respon bagus,2025-11-13,0,pengiriman cepat respon bagus,2025-11-13 00:00:00,train
1780196625-259,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3,",2025-11-16,0,kapasitas baterai 3360mah pelindung kaca gorilla glass 3,2025-11-16 00:00:00,train
1780196625-260,Panda_Vivo Y71,"terimakasih, pesanan sudah sampai, produk sesuai pesanan...",2025-11-16,0,terima kasih pesanan sudah sampai produk sesuai pesanan,2025-11-16 00:00:00,train
1780196625-323,Panda_Vivo Y71,sangat bagus,2025-11-16,0,sangat bagus,2025-11-16 00:00:00,train
1780196625-95,Panda_Vivo Y71,alham dulilah barang udah sapi dan aman makasih lazada.. mantul mantap betull,2025-11-17,0,alham dulilah barang udah sapi dan aman makasih lazada mantul mantap betull,2025-11-17 00:00:00,train
1780196625-216,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi,",2025-11-18,0,kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah pelindung kaca gorilla glass 3 baru segel dan bergaransi,2025-11-18 00:00:00,train
1780196625-250,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, mntap",2025-11-18,0,baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat mntap,2025-11-18 00:00:00,train
1780196625-325,Panda_Vivo Y71,ok,2025-11-18,0,ok,2025-11-18 00:00:00,train
1780196625-77,Panda_Vivo Y71,Kompatibilitas:,2025-11-19,0,kompatibilitas,2025-11-19 00:00:00,train
1780196625-376,Panda_Vivo Y71,sinyal nga ada,2025-11-20,0,sinyal nga ada,2025-11-20 00:00:00,train
1780196625-270,Panda_Vivo Y71,"barang datang sesuai,,makasih semoga berkah usaha nya",2025-11-22,0,barang datang sesuai makasih semoga berkah usaha nya,2025-11-22 00:00:00,train
1780196625-368,Panda_Vivo Y71,"HP nya ga jalan konek tor yah ga jalan 
sangat kecewa",2025-11-22,0,handphone nya tidak jalan konek tor yah tidak jalan sangat kecewa,2025-11-22 00:00:00,train
1780196625-162,Panda_Vivo Y71,ya bagus membantu,2025-11-23,0,ya bagus membantu,2025-11-23 00:00:00,train
1780196625-282,Panda_Vivo Y71,makasih dah d trima mantap sesuai harga,2025-11-24,0,makasih dah d trima mantap sesuai harga,2025-11-24 00:00:00,train
1780196625-70,Panda_Vivo Y71,maaf baru kasi ulasan.. soalnya mau di tes dl.. walaupun sempat ada kendala sedikit tpi masih bisa di atasi.. hp nya bagus.. udah sebulan di maenin bocah masih aman2 aja ..mau pesan lagi... terima kasih.. semoga tokonya berkah..Aamiin🙏🥰🥰,2025-11-26,0,maaf baru kasi ulasan soalnya mau di tes dl walaupun sempat ada kendala sedikit tapi masih bisa di atasi handphone nya bagus udah sebulan di maenin bocah masih aman2 aja mau pesan lagi terima kasih semoga tokonya berkah aamiin,2025-11-26 00:00:00,train
1780196625-71,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, tokonya amanah,Terimakasi bang kurir/Lazada,walau ada minesnya toksrinnya retak,tpi engga ngaruh.",2025-11-28,0,baru segel dan bergaransi desain bodi aluminium tokonya amanah terimakasi bang kurir lazada walau ada minesnya toksrinnya retak tapi engga ngaruh,2025-11-28 00:00:00,train
1780196625-72,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,",2025-11-28,0,baru segel dan bergaransi desain bodi aluminium kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3,2025-11-28 00:00:00,train
1780196625-73,Panda_Vivo Y71,"awalnya takut pesan, takut zonk.
 tapi ternyata barang sesuai pesanan dan aman.
terimakasih min.. jaya terus..",2025-11-28,0,awalnya takut pesan takut zonk tapi ternyata barang sesuai pesanan dan aman terima kasih min jaya terus,2025-11-28 00:00:00,train
1780196625-79,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat, Desain bodi aluminium,",2025-11-28,0,pelindung kaca gorilla glass 3 kamera belakang 13mp dengan lampu kilat desain bodi aluminium,2025-11-28 00:00:00,train
1780196625-290,Panda_Vivo Y71,"sesuai,cm GK ada hansfree kak",2025-11-28,0,sesuai cm tidak ada hansfree kak,2025-11-28 00:00:00,train
1780196625-352,Panda_Vivo Y71,keren,2025-11-28,0,keren,2025-11-28 00:00:00,train
1780196625-69,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, bagus terimakasi lazada sm abg kurirnya Amanah. maaf bru ngasih ulasan🤗",2025-11-29,0,pelindung kaca gorilla glass 3 baru segel dan bergaransi bagus terimakasi lazada sm abg kurirnya amanah maaf bru ngasih ulasan,2025-11-29 00:00:00,train
1780196625-75,Panda_Vivo Y71,"mantap sekali barang masih baru lan sesuai gambar.
yg mau order di toko ini jangan ragu ya",2025-11-29,0,mantap sekali barang masih baru lan sesuai gambar yang mau order di toko ini jangan ragu ya,2025-11-29 00:00:00,train
1780196625-213,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-11-29,0,kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah baru segel dan bergaransi desain bodi aluminium pelindung kaca gorilla glass 3,2025-11-29 00:00:00,train
1780196625-240,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,",2025-11-29,0,kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3,2025-11-29 00:00:00,train
1780196625-214,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-11-30,0,kapasitas baterai 3360mah kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi desain bodi aluminium pelindung kaca gorilla glass 3,2025-11-30 00:00:00,train
1780196625-218,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-11-30,0,kapasitas baterai 3360mah desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-11-30 00:00:00,train
1780196625-66,Panda_Vivo Y71,"terimakasi utk toko nya yg amanah. 
kmi sagat puas dgn kualitas nya yg sagat bagus utk lazada terimakasi.",2025-12-02,0,terimakasi utk toko nya yang amanah kmi sagat puas dengan kualitas nya yang sagat bagus utk lazada terimakasi,2025-12-02 00:00:00,train
1780196625-311,Panda_Vivo Y71,"tdk 
sesuai dengan gambar ram 6 ternyata cumak ram 4
lasada sudah lain dengan dulu. Toko nya banyak yang tdk bonapit",2025-12-05,0,tdk sesuai dengan gambar ram 6 ternyata cumak ram 4 lasada sudah lain dengan dulu toko nya banyak yang tdk bonapit,2025-12-05 00:00:00,train
1780196625-274,Panda_Vivo Y71,mksh seller Amanah sesuai deskripsi mntap,2025-12-06,0,mksh penjual amanah sesuai deskripsi mntap,2025-12-06 00:00:00,train
1780196625-361,Panda_Vivo Y71,knapa hp nya ga sesuai malah ga bisa di pake apa apa di daptarin juga susah,2025-12-06,0,knapa handphone nya tidak sesuai malah tidak bisa di pake apa apa di daptarin juga susah,2025-12-06 00:00:00,train
