review_id,store_id,review_raw,timestamp_raw,store_label,review_text,review_date,sentiment_label,prob_neg,prob_neu,prob_pos,sentiment_name
1780196625-278,Panda_Vivo Y71,lumayannutk harga yg ekonimis...mudah²an awet cuma casannya nggak fungsi,2025-10-02,0,lumayannutk harga yang ekonimis mudah²an awet cuma casannya nggak fungsi,2025-10-02 00:00:00,0,0.9577309,0.029348325,0.01292078,positif
1780196625-300,Panda_Vivo Y71,barang bagus mudah2an awet tks lazada dan kurirjya,2025-10-02,0,barang bagus mudah2an awet terima kasih lazada dan kurirjya,2025-10-02 00:00:00,0,0.9918092,0.0072016227,0.0009893003,positif
1780196625-99,Panda_Vivo Y71,"barang oke sesuai pesanan dan sudah dicoba normBaru, segel, dan bergaransi, al semua mudaha mudahan awet makasih seller dan juga kurirnya 
pokonya okelahKapasitas baterai 3360mAh,",2025-10-03,0,barang oke sesuai pesanan dan sudah dicoba normbaru segel dan bergaransi al semua mudaha mudahan awet makasih penjual dan juga kurirnya pokonya okelahkapasitas baterai 3360mah,2025-10-03 00:00:00,0,0.9902749,0.007860895,0.0018641035,positif
1780196625-100,Panda_Vivo Y71,"barang ok kwalitas ngk kalah dg Vivo yang mahalKapasitas baterai 3360mAh,",2025-10-03,0,barang ok kwalitas ngk kalah dg vivo yang mahalkapasitas baterai 3360mah,2025-10-03 00:00:00,2,0.36176708,0.055817455,0.58241546,negatif
1780196625-170,Panda_Vivo Y71,Hp Nyah Ga Bisa Pasang Wahtsp,2025-10-03,0,handphone nyah tidak bisa pasang wahtsp,2025-10-03 00:00:00,2,0.001194465,0.07260323,0.92620236,negatif
1780196625-192,Panda_Vivo Y71,"mantap sesuai pesanan packing'a jga rapih aman,,toko jga amanah keren dah",2025-10-03,0,mantap sesuai pesanan packing a jga rapih aman toko jga amanah keren dah,2025-10-03 00:00:00,0,0.9970445,0.002241346,0.00071411225,positif
1780196625-294,Panda_Vivo Y71,blom dicoba hp nya tapi Alhamdulillah toko nya amanah,2025-10-04,0,blom dicoba handphone nya tapi alhamdulillah toko nya amanah,2025-10-04 00:00:00,0,0.9802303,0.017650545,0.0021190757,positif
1780196625-324,Panda_Vivo Y71,Tampilan dan kualitas hp bagus.,2025-10-04,0,tampilan dan kualitas handphone bagus,2025-10-04 00:00:00,0,0.995214,0.002683304,0.0021027196,positif
1780196625-11,Panda_Vivo Y71,"mantap, lumayan si hpnya, wajib beli, apalagi we dapat harga 181 ribu, cod, di kirim ke daerah sumbar, tidak mengecewakan, nnti pesan lagi,",2025-10-05,0,mantap lumayan si hpnya wajib beli apalagi we dapat harga 181 ribu cod di kirim ke daerah sumbar tidak mengecewakan nnti pesan lagi,2025-10-05 00:00:00,0,0.99617684,0.0029516416,0.00087153923,positif
1780196625-27,Panda_Vivo Y71,"pengiriman sangat cepat,kualitas Desain bodi sya suka..",2025-10-05,0,pengiriman sangat cepat kualitas desain bodi saya suka,2025-10-05 00:00:00,0,0.9963075,0.0028030486,0.00088945345,positif
1780196625-360,Panda_Vivo Y71,"Ram cuma 3 , kartu Telkomsel tidak bs tidak terbac dengan kata lain only Wi-Fi. Kecewa campur aduk tidak bs diharapkan",2025-10-05,0,ram cuma 3 kartu telkomsel tidak bs tidak terbac dengan kata lain only wi fi kecewa campur aduk tidak bs diharapkan,2025-10-05 00:00:00,2,0.0005473584,0.0022117738,0.9972409,negatif
1780196625-94,Panda_Vivo Y71,hp nya SDH di terima dng aman. batrenya lumayan awet. harga nya juga murah . tp ada syg sedikit. hp nya meskipun ram 6 tp baru pasang beberapa aplikasi sj sudah lemot. kamera kurang jernih. kwalitas sesuai harg.,2025-10-06,0,handphone nya sdh di terima dng aman batrenya lumayan awet harga nya juga murah tapi ada syg sedikit handphone nya meskipun ram 6 tapi baru pasang beberapa aplikasi sj sudah lambat kamera kurang jernih kwalitas sesuai harg,2025-10-06 00:00:00,0,0.97735745,0.006739008,0.015903505,positif
1780196625-134,Panda_Vivo Y71,"paket tlah tiba dan yang kedua kalinya,,kurir ramah dan amanah sukses selalu",2025-10-06,0,paket tlah tiba dan yang kedua kalinya kurir ramah dan amanah sukses selalu,2025-10-06 00:00:00,0,0.97093046,0.027972642,0.001096875,positif
1780196625-333,Panda_Vivo Y71,mantep hp berpungsi baik 👌,2025-10-06,0,mantep handphone berpungsi baik,2025-10-06 00:00:00,0,0.99170387,0.0059250602,0.0023710788,positif
1780196625-149,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,",2025-10-08,0,baru segel dan bergaransi pelindung kaca gorilla glass 3,2025-10-08 00:00:00,1,0.0017815947,0.99624074,0.0019776816,netral
1780196625-237,Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2025-10-08,0,desain bodi aluminium kamera belakang 13mp dengan lampu kilat kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3 kapasitas baterai 3360mah,2025-10-08 00:00:00,1,0.021510579,0.9775523,0.00093706424,netral
1780196625-339,Panda_Vivo Y71,sesuai,2025-10-08,0,sesuai,2025-10-08 00:00:00,0,0.9921836,0.006226777,0.0015896842,positif
1780196625-10,Panda_Vivo Y71,paket aman. hanya saja baru pakai sehari udah bootlop recovery. diflash sinyal hilang. tapi nggak masalah buat eksperimen.,2025-10-09,0,paket aman hanya saja baru pakai sehari udah bootlop recovery diflash sinyal hilang tapi nggak masalah buat eksperimen,2025-10-09 00:00:00,0,0.89541227,0.09545793,0.009129864,positif
1780196625-113,Panda_Vivo Y71,"Pelindung kaca Baru, segel, dan bergaransi, Gorilla Glass 3, Baru, segel, dan bergaransi,",2025-10-09,0,pelindung kaca baru segel dan bergaransi gorilla glass 3 baru segel dan bergaransi,2025-10-09 00:00:00,1,0.0021448757,0.99592626,0.0019288909,netral
1780196625-308,Panda_Vivo Y71,saya pesan warna hitam yg d kirim gold,2025-10-09,0,saya pesan warna hitam yang d kirim gold,2025-10-09 00:00:00,1,0.001442273,0.99540013,0.0031576252,netral
1780196625-332,Panda_Vivo Y71,asli hp nya makasih,2025-10-09,0,asli handphone nya makasih,2025-10-09 00:00:00,0,0.6451864,0.34611842,0.008695177,positif
1780196625-174,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, cuma warna tdk sesuai dengan pesanan,  smg awet,pengiriman cpt, sayang produk tidak berfungsi sprt pada umumnya,  KECEWA",2025-10-10,0,baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat cuma warna tdk sesuai dengan pesanan smg awet pengiriman cpt sayang produk tidak berfungsi sprt pada umumnya kecewa,2025-10-10 00:00:00,2,0.008793331,0.0059417454,0.98526496,negatif
1780196625-8,Panda_Vivo Y71,"Alhamdulillah barang sesuai pesanan tokonya amanah hp baru segel. datang sore langsung dices, semoga aja awet terimakasih kak...Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh,",2025-10-11,0,alhamdulillah barang sesuai pesanan tokonya amanah handphone baru segel datang sore langsung dices semoga aja awet terima kasih kak baru segel dan bergaransi kapasitas baterai 3360mah,2025-10-11 00:00:00,0,0.88191897,0.11230927,0.0057716593,positif
1780196625-83,Panda_Vivo Y71,"pembelian ke 2, ga di sangka pemakaian uda bbrp hari batre uda lemah, uda 2 hari ini ga bs lepas dari casan. sll di cas dl klo mau di pakai. kecewa bgt. Stak bgt batre klo uda 88% lngsng mati🤦🏽‍♀️, pdhl awal nya baik2 aja.",2025-10-11,0,pembelian ke 2 tidak di sangka pemakaian uda bbrp hari batre uda lemah uda 2 hari ini tidak bs lepas dari casan sll di cas dl kalau mau di pakai kecewa banget stak banget batre kalau uda 88 lngsng mati pdhl awal nya baik2 aja,2025-10-11 00:00:00,2,0.0015518414,0.0011071566,0.9973411,negatif
1780196625-131,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, terima kasih",2025-10-11,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 terima kasih,2025-10-11 00:00:00,1,0.002440454,0.99411833,0.00344127,netral
1780196625-144,Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-10-11,0,desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-10-11 00:00:00,1,0.005464379,0.9939017,0.0006338766,netral
1780196625-194,Panda_Vivo Y71,"Alhamdulillah masih di segel josssss
tokonya amanah jg di ragukan",2025-10-11,0,alhamdulillah masih di segel josssss tokonya amanah jg di ragukan,2025-10-11 00:00:00,0,0.98124665,0.008256205,0.010497118,positif
1780196625-318,Panda_Vivo Y71,barang bagus sesuai yg di foto,2025-10-11,0,barang bagus sesuai yang di foto,2025-10-11 00:00:00,0,0.995394,0.002990981,0.0016150373,positif
1780196625-359,Panda_Vivo Y71,"barang bagus, mulus tp ram ya nipu 
kata ya ram 8/6 lahh yg datang ram 4 wkwkwkkw
mlz order lagi. kecewa aja knp ga ap ad 😏yaaa,,,",2025-10-11,0,barang bagus mulus tapi ram ya nipu kata ya ram 8 6 lahh yang datang ram 4 wkwkwkkw mlz order lagi kecewa aja knp tidak ap ad yaaa,2025-10-11 00:00:00,2,0.0008571446,0.001196753,0.9979461,negatif
1780196625-319,Panda_Vivo Y71,hp nya bagus nggak ad kendala,2025-10-12,0,handphone nya bagus nggak ad kendala,2025-10-12 00:00:00,0,0.98233634,0.008776642,0.008886983,positif
1780196625-9,Panda_Vivo Y71,untuk sekarang udah 2hari Alhamdulillah bagussss batrei ya juga kuat mudahan mudahan bisa awet tokonya juga amanah kulirya juga amanah baik terimakasih banyak lazada sukses selalu pokoknya puassss jangan ragu bagus harga murah tapi gak murahan,2025-10-13,0,untuk sekarang udah 2hari alhamdulillah bagussss batrei ya juga kuat mudahan mudahan bisa awet tokonya juga amanah kulirya juga amanah baik terima kasih banyak lazada sukses selalu pokoknya puassss jangan ragu bagus harga murah tapi gak murahan,2025-10-13 00:00:00,0,0.9964922,0.0021439444,0.001363805,positif
1780196625-93,Panda_Vivo Y71,"Baru, segel, dan bergaransi, toko yg amanah... Alhamdulillah berfungsi dengan baik. sukses trus buat toko nya...mudah mudahan awet dan bermanfaat.",2025-10-13,0,baru segel dan bergaransi toko yang amanah alhamdulillah berfungsi dengan baik sukses trus buat toko nya mudah mudahan awet dan bermanfaat,2025-10-13 00:00:00,0,0.98907673,0.008636174,0.0022870663,positif
1780196625-152,Panda_Vivo Y71,hp nya bagus amanah penjualan nya semoga lancar trus,2025-10-13,0,handphone nya bagus amanah penjualan nya semoga lancar trus,2025-10-13 00:00:00,0,0.9946536,0.0039987,0.0013476314,positif
1780196625-233,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,  Barang terkirim masih baru , kemasan segel & bergaransi, toko amanah,  barang yg saya pesan benar-benar  sesuai pesanan,    Hp di  coba  berfungsi dgn baik,  .untuk aplikasi WA  hrs  download dulu  ya. Terimakasih",2025-10-13,0,kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3 barang terkirim masih baru kemasan segel bergaransi toko amanah barang yang saya pesan benar benar sesuai pesanan handphone di coba berfungsi dengan baik untuk aplikasi wa hrs download dulu ya terima kasih,2025-10-13 00:00:00,1,0.07822953,0.8976934,0.02407705,netral
1780196625-258,Panda_Vivo Y71,"Baru, segel, dan beKapasitas baterai 3360mAh, rgaransi, Kapasitas baterai 3360mAh,",2025-10-13,0,baru segel dan bekapasitas baterai 3360mah rgaransi kapasitas baterai 3360mah,2025-10-13 00:00:00,1,0.0029976084,0.99613166,0.00087073457,netral
1780196625-272,Panda_Vivo Y71,"Baru, segel, dan bergaransi, mantap harga terjangkau,, hp normal digunakan",2025-10-13,0,baru segel dan bergaransi mantap harga terjangkau handphone normal digunakan,2025-10-13 00:00:00,0,0.9032474,0.092813484,0.003939075,positif
1780196625-246,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2025-10-14,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 kapasitas baterai 3360mah,2025-10-14 00:00:00,1,0.0022221664,0.9965088,0.0012690686,netral
1780196625-145,Panda_Vivo Y71,"semua dalam keadaan bagus speaker, kamera oke moga aja awet",2025-10-15,0,semua dalam keadaan bagus speaker kamera oke moga aja awet,2025-10-15 00:00:00,0,0.9873575,0.01023227,0.002410152,positif
1780196625-292,Panda_Vivo Y71,mesti baru kasih ulasan baru sempet mantaplah hp ya josss,2025-10-15,0,mesti baru kasih ulasan baru sempet mantaplah handphone ya josss,2025-10-15 00:00:00,0,0.99485946,0.003235332,0.0019052831,positif
1780196625-364,Panda_Vivo Y71,belum bisa digunakan tidak ada sinyal kartu SIM. cuman bisa pakai wifi,2025-10-15,0,belum bisa digunakan tidak ada sinyal kartu sim cuman bisa pakai wifi,2025-10-15 00:00:00,1,0.0017047579,0.98729485,0.01100038,netral
1780196625-91,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, namun silikon plindungnya kekedean GK cocok",2025-10-16,0,baru segel dan bergaransi pelindung kaca gorilla glass 3 namun silikon plindungnya kekedean tidak cocok,2025-10-16 00:00:00,2,0.0015873984,0.052999638,0.945413,negatif
1780196625-92,Panda_Vivo Y71,"26 10 2025 menyatakan asli 
HP masih segelBaru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat,",2025-10-16,0,26 10 2025 menyatakan asli handphone masih segelbaru segel dan bergaransi pelindung kaca gorilla glass 3 kamera belakang 13mp dengan lampu kilat,2025-10-16 00:00:00,1,0.001814576,0.9958104,0.0023750518,netral
1780196625-101,Panda_Vivo Y71,"barang sudah sampai cepet banget mudah mudahan pas dipakai gak bermasalah dan awet, terimakasih ka",2025-10-16,0,barang sudah sampai cepet banget mudah mudahan pas dipakai gak bermasalah dan awet terima kasih ka,2025-10-16 00:00:00,0,0.960726,0.034863006,0.004410983,positif
1780196625-130,Panda_Vivo Y71,"bagus.. normal mantab lah pokok nya..
seller top.. 
keri keri keri.. 😂😂😂",2025-10-16,0,bagus normal mantab lah pokok nya penjual top keri keri keri,2025-10-16 00:00:00,0,0.99660516,0.002357376,0.0010375022,positif
1780196625-316,Panda_Vivo Y71,"tidak sesuai pesanan tp okelah,y55 nya",2025-10-16,0,tidak sesuai pesanan tapi okelah y55 nya,2025-10-16 00:00:00,2,0.005935087,0.028227739,0.9658372,negatif
1780196625-321,Panda_Vivo Y71,"bagus
sesuai
penjual amanah",2025-10-16,0,bagus sesuai penjual amanah,2025-10-16 00:00:00,0,0.994079,0.003714516,0.002206574,positif
1780196625-338,Panda_Vivo Y71,lumayan bagus,2025-10-16,0,lumayan bagus,2025-10-16 00:00:00,0,0.9952937,0.0021106736,0.002595653,positif
1780196625-90,Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh,",2025-10-17,0,pelindung kaca gorilla glass 3 baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat kapasitas baterai 3360mah,2025-10-17 00:00:00,1,0.0026512784,0.99649066,0.00085807015,netral
1780196625-123,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, Kapasitas baterai 3360mAh,",2025-10-17,0,baru segel dan bergaransi desain bodi aluminium kapasitas baterai 3360mah,2025-10-17 00:00:00,1,0.0030072369,0.9957135,0.0012793585,netral
1780196625-231,Panda_Vivo Y71,"barangnya oke banget, baru pokoknya mantap, terima kasih resseler, kurir dan lazada sukses selalu..",2025-10-17,0,barangnya oke banget baru pokoknya mantap terima kasih resseler kurir dan lazada sukses selalu,2025-10-17 00:00:00,0,0.99226487,0.007030727,0.0007044116,positif
1780196625-232,Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, mntaaap barang orizinal...toko amanh kulir baik udh lngganan..barang istimewa .batrr awett.fengan pemakean wajarr...dippp pokoknya",2025-10-17,0,baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat mntaaap barang orizinal toko amanh kulir baik udh lngganan barang istimewa batrr awett fengan pemakean wajarr dippp pokoknya,2025-10-17 00:00:00,0,0.9786551,0.017372875,0.003971983,positif
1780196625-328,Panda_Vivo Y71,sangat kecewa ram palsu,2025-10-17,0,sangat kecewa ram palsu,2025-10-17 00:00:00,2,0.0010128524,0.000984516,0.9980027,negatif
1780196625-135,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi,",2025-10-18,0,kapasitas baterai 3360mah baru segel dan bergaransi,2025-10-18 00:00:00,1,0.006933591,0.99196446,0.0011019765,netral
1780196625-279,Panda_Vivo Y71,"MANTABB....SANGAT BAGUS, SANGAT MURAH,

TRIMAKASIH SELER...",2025-10-18,0,mantabb sangat bagus sangat murah trimakasih penjual,2025-10-18 00:00:00,0,0.99444675,0.0028590476,0.0026942464,positif
1780196625-313,Panda_Vivo Y71,"ok hp beneran yg datang 
smoga awet",2025-10-18,0,ok handphone beneran yang datang smoga awet,2025-10-18 00:00:00,0,0.9619544,0.034296706,0.0037489503,positif
1780196625-227,Panda_Vivo Y71,"Alhamdulillah hp'y sudah mndarat dg slamat dan seller'y amanah semoga berkah, hp'y cantik 😍😍, putra kcil q pasti suka hadiah ini, semoga berguna untuk bljar nanti, kurir'y jg baik",2025-10-20,0,alhamdulillah handphone y sudah mndarat dg slamat dan penjual y amanah semoga berkah handphone y cantik putra kcil q pasti suka hadiah ini semoga berguna untuk bljar nanti kurir y jg baik,2025-10-20 00:00:00,0,0.9903224,0.007954101,0.0017234957,positif
1780196625-297,Panda_Vivo Y71,"Baru, segel, dan bergaransi,
mo beli lagi",2025-10-20,0,baru segel dan bergaransi mo beli lagi,2025-10-20 00:00:00,1,0.00739044,0.9449355,0.04767409,netral
1780196625-7,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, 
terimakasih tokonya sudah amanah banget 
terimakasih Lazada 
terimakasih Abang kurirnya ramahKapasitas baterai 3360mAh,",2025-10-21,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi terima kasih tokonya sudah amanah banget terima kasih lazada terima kasih abang kurirnya ramahkapasitas baterai 3360mah,2025-10-21 00:00:00,0,0.92276925,0.07420066,0.003030141,positif
1780196625-228,Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-10-23,0,kapasitas baterai 3360mah baru segel dan bergaransi desain bodi aluminium kamera belakang 13mp dengan lampu kilat,2025-10-23 00:00:00,1,0.0067347367,0.99241275,0.00085246225,netral
1780196625-314,Panda_Vivo Y71,hpnya tidak bisa buka YouTube,2025-10-23,0,hpnya tidak bisa buka youtube,2025-10-23 00:00:00,1,0.0017560893,0.56288946,0.43535447,netral
1780196625-88,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Baru, segel, dan bergaransi,",2025-10-24,0,kamera belakang 13mp dengan lampu kilat pelindung kaca gorilla glass 3 desain bodi aluminium baru segel dan bergaransi,2025-10-24 00:00:00,1,0.0058527403,0.9933954,0.0007518558,netral
1780196625-224,Panda_Vivo Y71,"jangan ragu pilih prodak ini,,brang murah tapi bikan murahanKamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi,",2025-10-25,0,jangan ragu pilih prodak ini brang murah tapi bikan murahankamera belakang 13mp dengan lampu kilat baru segel dan bergaransi,2025-10-25 00:00:00,0,0.5419855,0.37019494,0.087819606,positif
1780196625-275,Panda_Vivo Y71,"Baru, segel, dan bergaransi, HP y cepat panas itu saja kendalanya",2025-10-25,0,baru segel dan bergaransi handphone y cepat panas itu saja kendalanya,2025-10-25 00:00:00,2,0.0011029314,0.012480332,0.9864168,negatif
1780196625-293,Panda_Vivo Y71,"sedikit kecewa karna barang tidak sesuai,,",2025-10-25,0,sedikit kecewa karna barang tidak sesuai,2025-10-25 00:00:00,2,0.0012161206,0.0011526763,0.9976312,negatif
1780196625-340,Panda_Vivo Y71,"HPnya... bagus... Cuman batrenya droup,dan harus diganti... semoga kedepanya lebih baik. 
Trimakasih Lazada",2025-10-26,0,hpnya bagus cuman batrenya droup dan harus diganti semoga kedepanya lebih baik trimakasih lazada,2025-10-26 00:00:00,1,0.15219156,0.51309776,0.33471072,netral
1780196625-374,Panda_Vivo Y71,sekarang pengiriman jelek,2025-10-26,0,sekarang pengiriman jelek,2025-10-26 00:00:00,2,0.0008652827,0.0008138058,0.9983209,negatif
1780196625-85,Panda_Vivo Y71,pesanan sudah saya terima kondisi baik aman tapi sayang saya pesan vivo71 yang datang vivo 55ga sesuai dengan pesan padahal klo ga ada barangnya jangan  kirim atau ada pemberitauan barqng tidak ada kan lebih baik,2025-10-27,0,pesanan sudah saya terima kondisi baik aman tapi sayang saya pesan vivo71 yang datang vivo 55ga sesuai dengan pesan padahal kalau tidak ada barangnya jangan kirim atau ada pemberitauan barqng tidak ada kan lebih baik,2025-10-27 00:00:00,2,0.07435387,0.06587969,0.8597664,negatif
1780196625-104,Panda_Vivo Y71,"dari dusbuknya sih baru, tapi hpnya second .
sudah order kesekian kalinya tambah parah",2025-10-27,0,dari dusbuknya sih baru tapi hpnya second sudah order kesekian kalinya tambah parah,2025-10-27 00:00:00,2,0.0006887777,0.0015630492,0.9977482,negatif
1780196625-5,Panda_Vivo Y71,alhamdulillah barang nya udah sampai Reselles nya amanah banget kurir nya ramah terima kasih lazada Reselles dan mas kurir,2025-10-28,0,alhamdulillah barang nya udah sampai reselles nya amanah banget kurir nya ramah terima kasih lazada reselles dan mas kurir,2025-10-28 00:00:00,0,0.985457,0.012853497,0.0016895281,positif
1780196625-276,Panda_Vivo Y71,"kualitasya bagus sesuai harapan🥰🥰🥰🥰😔
pegirmanya juga cepet",2025-10-28,0,kualitasya bagus sesuai harapan pegirmanya juga cepet,2025-10-28 00:00:00,0,0.9957812,0.0020550808,0.002163765,positif
1780196625-108,Panda_Vivo Y71,"barang datang dengan baik,respon penjual oc, semoga hppnya awet bisa buat langganan",2025-10-29,0,barang datang dengan baik respon penjual oc semoga hppnya awet bisa buat langganan,2025-10-29 00:00:00,0,0.9863477,0.011678545,0.0019736905,positif
1780196625-261,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi,",2025-10-29,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi,2025-10-29 00:00:00,1,0.01631456,0.98251987,0.0011656194,netral
1780196625-6,Panda_Vivo Y71,Durability:,2025-10-30,0,durability,2025-10-30 00:00:00,0,0.7618934,0.040483378,0.19762315,positif
1780196625-84,Panda_Vivo Y71,"alhamdulilah,pesanan sudah datang,dan sesuai sama yg di pesan,terimakasih,untuk semuanya
tokonya amanah,dan selernya",2025-10-30,0,alhamdulilah pesanan sudah datang dan sesuai sama yang di pesan terima kasih untuk semuanya tokonya amanah dan selernya,2025-10-30 00:00:00,0,0.97387695,0.02373481,0.0023882478,positif
1780196625-285,Panda_Vivo Y71,pesanan sudah sampai kondisi segel semoga sesuai ramnya,2025-10-30,0,pesanan sudah sampai kondisi segel semoga sesuai ramnya,2025-10-30 00:00:00,1,0.029164596,0.9656257,0.005209681,netral
1780196625-284,Panda_Vivo Y71,"Baru, segel, Kapasitas baterai 3360mAh, dan bergaransi,",2025-10-31,0,baru segel kapasitas baterai 3360mah dan bergaransi,2025-10-31 00:00:00,1,0.008601161,0.9902936,0.0011052606,netral
1780196625-155,Panda_Vivo Y71,belum dicoba..kok restart terus ya,2025-11-01,0,belum dicoba kok restart terus ya,2025-11-01 00:00:00,1,0.0013484007,0.6879747,0.31067696,netral
1780196625-221,Panda_Vivo Y71,"Desain bodi aluminium, Pelindung kaca Gorilla Glass 3, top markotop lah njos gandos pokokee.. 
👍👍👍👍👍",2025-11-01,0,desain bodi aluminium pelindung kaca gorilla glass 3 top markotop lah njos gandos pokokee,2025-11-01 00:00:00,0,0.8508219,0.14721243,0.00196562,positif
1780196625-331,Panda_Vivo Y71,mantaaaafffff,2025-11-01,0,mantaaaafffff,2025-11-01 00:00:00,0,0.9954535,0.0030557073,0.0014907618,positif
1780196625-220,Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,",2025-11-02,0,kamera belakang 13mp dengan lampu kilat baru segel dan bergaransi pelindung kaca gorilla glass 3,2025-11-02 00:00:00,1,0.0039548497,0.99529475,0.000750353,netral
1780196625-291,Panda_Vivo Y71,sesuai dengan gambar semoga awet selalu,2025-11-02,0,sesuai dengan gambar semoga awet selalu,2025-11-02 00:00:00,0,0.9838472,0.013644404,0.0025083947,positif
1780196625-373,Panda_Vivo Y71,hp second kirain baru,2025-11-02,0,handphone second kirain baru,2025-11-02 00:00:00,2,0.0016589112,0.2081092,0.7902319,negatif
1780196625-222,Panda_Vivo Y71,Alhamdulillah paket sudah sampai kemaren sore . sesuai gambar dan sesuai pesanan . toko nya amanah .neks order lagi,2025-11-05,0,alhamdulillah paket sudah sampai kemaren sore sesuai gambar dan sesuai pesanan toko nya amanah neks order lagi,2025-11-05 00:00:00,0,0.8661151,0.12524353,0.008641348,positif
1780196625-377,Panda_Vivo Y71,minus ga bisa wa,2025-11-06,0,minus tidak bisa wa,2025-11-06 00:00:00,2,0.0013449781,0.031595867,0.9670591,negatif
1780196625-78,Panda_Vivo Y71,"Alhamdulillah paket datang dengan selamat,ini pesenan ke 2kalinya, tokonya amanah banget 
sukses terus buat toko ini , terimakasih",2025-11-08,0,alhamdulillah paket datang dengan selamat ini pesenan ke 2kalinya tokonya amanah banget sukses terus buat toko ini terima kasih,2025-11-08 00:00:00,0,0.98644817,0.012089378,0.0014625184,positif
1780196625-4,Panda_Vivo Y71,"Alhamdulillah barang pesanan sudah di terima, real pict,Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat,dapat harga murah tai barang bagus,yang lain jangan ragu beli di toko ini. hatur nuhun seler, tks kang kurir, tks lazada.",2025-11-10,0,alhamdulillah barang pesanan sudah di terima real pict baru segel dan bergaransi kamera belakang 13mp dengan lampu kilat dapat harga murah tai barang bagus yang lain jangan ragu beli di toko ini hatur nuhun penjual terima kasih kang kurir terima kasih lazada,2025-11-10 00:00:00,0,0.9785096,0.016992556,0.004497816,positif
1780196625-369,Panda_Vivo Y71,sudah sampai ram 4 bukan 6 sistem jadul,2025-11-10,0,sudah sampai ram 4 bukan 6 sistem jadul,2025-11-10 00:00:00,2,0.0031073235,0.019575031,0.9773177,negatif
1780196625-266,Panda_Vivo Y71,"barang udah saya trmsk dengan aman, semoga awet, trmksh, 👍👍",2025-11-11,0,barang udah saya trmsk dengan aman semoga awet trmksh,2025-11-11 00:00:00,0,0.7628221,0.23412171,0.003056281,positif
1780196625-106,Panda_Vivo Y71,"terimakasih paket datang dengan selamat 
semuanya bagus 
terimakasih",2025-11-12,0,terima kasih paket datang dengan selamat semuanya bagus terima kasih,2025-11-12 00:00:00,0,0.9849066,0.011662305,0.0034310762,positif
1780196625-147,Panda_Vivo Y71,hp y ok . ga kecewa blnja di toko ini. trmksih,2025-11-13,0,handphone y ok tidak kecewa blnja di toko ini trmksih,2025-11-13 00:00:00,0,0.9771275,0.021146942,0.0017256074,positif
