web_scraper_order,web_scraper_start_url,pagination,review,timestamp
"1780196625-421","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2026-04-01"
"1780196625-422","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-11-20"
"1780196625-423","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2026-01-09"
"1780196625-424","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-09-01"
"1780196625-425","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2026-01-10"
"1780196625-426","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-10-19"
"1780196625-427","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-12-17"
"1780196625-428","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-11-17"
"1780196625-429","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-10-07"
"1780196625-430","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-10-20"
"1780196625-431","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-12-13"
"1780196625-432","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-11-26"
"1780196625-433","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-09-04"
"1780196625-434","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2026-01-20"
"1780196625-435","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2 minggu lalu"
"1780196625-436","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-11-03"
"1780196625-437","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-12-01"
"1780196625-438","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2026-03-17"
"1780196625-439","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-10-16"
"1780196625-440","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","","2025-09-08"
